date_key,year,month,day,quarter,weekday
2020-04-24,2020,4,24,2,4
2020-04-26,2020,4,26,2,6
2020-04-27,2020,4,27,2,0
2020-04-28,2020,4,28,2,1
2020-04-29,2020,4,29,2,2
2020-04-30,2020,4,30,2,3
2020-05-01,2020,5,1,2,4
2020-05-02,2020,5,2,2,5
2020-05-03,2020,5,3,2,6
2020-05-04,2020,5,4,2,0
2020-05-05,2020,5,5,2,1
2020-05-06,2020,5,6,2,2
2020-05-07,2020,5,7,2,3
2020-05-08,2020,5,8,2,4
2020-05-09,2020,5,9,2,5
2020-05-10,2020,5,10,2,6
2020-05-11,2020,5,11,2,0
2020-05-12,2020,5,12,2,1
2020-05-13,2020,5,13,2,2
2020-05-14,2020,5,14,2,3
2020-05-15,2020,5,15,2,4
2020-05-16,2020,5,16,2,5
2020-05-17,2020,5,17,2,6
2020-05-18,2020,5,18,2,0
2020-05-19,2020,5,19,2,1
2020-05-20,2020,5,20,2,2
2020-05-21,2020,5,21,2,3
2020-05-22,2020,5,22,2,4
2020-05-23,2020,5,23,2,5
2020-05-24,2020,5,24,2,6
2020-05-25,2020,5,25,2,0
2020-05-26,2020,5,26,2,1
2020-05-27,2020,5,27,2,2
2020-05-28,2020,5,28,2,3
2020-05-29,2020,5,29,2,4
2020-05-30,2020,5,30,2,5
2020-05-31,2020,5,31,2,6
2020-06-01,2020,6,1,2,0
2020-06-02,2020,6,2,2,1
2020-06-03,2020,6,3,2,2
2020-06-04,2020,6,4,2,3
2020-06-05,2020,6,5,2,4
2020-06-06,2020,6,6,2,5
2020-06-07,2020,6,7,2,6
2020-06-08,2020,6,8,2,0
2020-06-09,2020,6,9,2,1
2020-06-10,2020,6,10,2,2
2020-06-11,2020,6,11,2,3
2020-06-12,2020,6,12,2,4
2020-06-13,2020,6,13,2,5
2020-06-14,2020,6,14,2,6
2020-06-15,2020,6,15,2,0
2020-06-16,2020,6,16,2,1
2020-06-17,2020,6,17,2,2
2020-06-18,2020,6,18,2,3
2020-06-19,2020,6,19,2,4
2020-06-20,2020,6,20,2,5
2020-06-21,2020,6,21,2,6
2020-06-22,2020,6,22,2,0
2020-06-23,2020,6,23,2,1
2020-06-24,2020,6,24,2,2
2020-06-25,2020,6,25,2,3
2020-06-26,2020,6,26,2,4
1970-01-01,1970,1,1,1,3
2020-06-27,2020,6,27,2,5
2020-06-28,2020,6,28,2,6
2020-06-29,2020,6,29,2,0
2020-06-30,2020,6,30,2,1
2020-07-01,2020,7,1,3,2
2020-07-02,2020,7,2,3,3
2020-07-03,2020,7,3,3,4
2020-07-04,2020,7,4,3,5
2020-07-05,2020,7,5,3,6
2020-07-06,2020,7,6,3,0
2020-07-07,2020,7,7,3,1
2020-07-08,2020,7,8,3,2
2020-01-05,2020,1,5,1,6
2020-01-06,2020,1,6,1,0
2020-01-07,2020,1,7,1,1
2020-01-08,2020,1,8,1,2
2020-01-09,2020,1,9,1,3
2020-01-10,2020,1,10,1,4
2020-01-11,2020,1,11,1,5
2020-01-12,2020,1,12,1,6
2020-01-13,2020,1,13,1,0
2020-01-14,2020,1,14,1,1
2020-01-15,2020,1,15,1,2
2020-01-16,2020,1,16,1,3
2020-01-17,2020,1,17,1,4
2020-01-18,2020,1,18,1,5
2020-01-19,2020,1,19,1,6
2020-01-20,2020,1,20,1,0
2020-01-21,2020,1,21,1,1
2020-01-22,2020,1,22,1,2
2020-01-23,2020,1,23,1,3
2020-01-24,2020,1,24,1,4
2020-01-25,2020,1,25,1,5
2020-01-26,2020,1,26,1,6
2020-01-27,2020,1,27,1,0
2020-01-28,2020,1,28,1,1
2020-01-29,2020,1,29,1,2
2020-01-30,2020,1,30,1,3
2020-01-31,2020,1,31,1,4
2020-02-01,2020,2,1,1,5
2020-02-02,2020,2,2,1,6
2020-02-03,2020,2,3,1,0
2020-02-04,2020,2,4,1,1
2020-02-05,2020,2,5,1,2
2020-02-06,2020,2,6,1,3
2020-02-07,2020,2,7,1,4
2020-02-08,2020,2,8,1,5
2020-02-09,2020,2,9,1,6
2020-02-10,2020,2,10,1,0
2020-02-11,2020,2,11,1,1
2020-02-12,2020,2,12,1,2
2020-02-13,2020,2,13,1,3
2020-02-14,2020,2,14,1,4
2020-02-15,2020,2,15,1,5
2020-02-16,2020,2,16,1,6
2020-02-17,2020,2,17,1,0
2020-02-18,2020,2,18,1,1
2020-02-19,2020,2,19,1,2
2020-02-20,2020,2,20,1,3
2020-02-21,2020,2,21,1,4
2020-02-22,2020,2,22,1,5
2020-02-23,2020,2,23,1,6
2020-02-24,2020,2,24,1,0
2020-02-25,2020,2,25,1,1
2020-02-26,2020,2,26,1,2
2020-02-27,2020,2,27,1,3
2020-02-28,2020,2,28,1,4
2020-02-29,2020,2,29,1,5
2020-03-01,2020,3,1,1,6
2020-03-02,2020,3,2,1,0
2020-03-03,2020,3,3,1,1
2020-03-04,2020,3,4,1,2
2020-03-05,2020,3,5,1,3
2020-03-06,2020,3,6,1,4
2020-03-07,2020,3,7,1,5
2020-03-08,2020,3,8,1,6
2020-03-09,2020,3,9,1,0
2020-03-10,2020,3,10,1,1
2020-03-11,2020,3,11,1,2
2020-03-12,2020,3,12,1,3
2020-03-13,2020,3,13,1,4
2020-03-14,2020,3,14,1,5
2020-03-15,2020,3,15,1,6
2020-03-16,2020,3,16,1,0
2020-03-17,2020,3,17,1,1
2020-03-18,2020,3,18,1,2
2020-03-19,2020,3,19,1,3
2020-03-20,2020,3,20,1,4
2020-03-21,2020,3,21,1,5
2020-03-22,2020,3,22,1,6
2020-03-23,2020,3,23,1,0
2020-03-24,2020,3,24,1,1
2020-03-25,2020,3,25,1,2
2020-03-26,2020,3,26,1,3
2020-03-27,2020,3,27,1,4
2020-03-28,2020,3,28,1,5
2020-03-29,2020,3,29,1,6
2020-03-30,2020,3,30,1,0
2020-03-31,2020,3,31,1,1
2020-04-01,2020,4,1,2,2
2020-04-02,2020,4,2,2,3
2020-04-03,2020,4,3,2,4
2020-04-04,2020,4,4,2,5
2020-04-05,2020,4,5,2,6
2020-04-06,2020,4,6,2,0
2020-04-07,2020,4,7,2,1
2020-04-08,2020,4,8,2,2
2020-04-09,2020,4,9,2,3
2020-04-10,2020,4,10,2,4
2020-04-11,2020,4,11,2,5
2020-04-12,2020,4,12,2,6
2020-04-13,2020,4,13,2,0
2020-04-14,2020,4,14,2,1
2020-04-15,2020,4,15,2,2
2020-04-16,2020,4,16,2,3
2020-04-17,2020,4,17,2,4
2020-04-18,2020,4,18,2,5
2020-04-19,2020,4,19,2,6
2020-04-20,2020,4,20,2,0
2020-04-21,2020,4,21,2,1
2020-04-22,2020,4,22,2,2
2020-04-23,2020,4,23,2,3
2020-04-25,2020,4,25,2,5
2020-07-09,2020,7,9,3,3
2020-07-10,2020,7,10,3,4
2020-07-11,2020,7,11,3,5
2020-07-12,2020,7,12,3,6
2020-07-13,2020,7,13,3,0
2020-07-14,2020,7,14,3,1
2020-07-15,2020,7,15,3,2
2020-07-16,2020,7,16,3,3
2020-07-17,2020,7,17,3,4
2020-07-18,2020,7,18,3,5
2020-07-19,2020,7,19,3,6
2020-07-20,2020,7,20,3,0
2020-07-21,2020,7,21,3,1
2020-07-22,2020,7,22,3,2
2020-07-23,2020,7,23,3,3
2020-07-24,2020,7,24,3,4
2020-07-25,2020,7,25,3,5
2020-07-26,2020,7,26,3,6
2020-07-27,2020,7,27,3,0
2020-07-28,2020,7,28,3,1
2020-07-29,2020,7,29,3,2
2020-07-30,2020,7,30,3,3
2020-07-31,2020,7,31,3,4
2020-08-01,2020,8,1,3,5
2020-08-02,2020,8,2,3,6
2020-08-03,2020,8,3,3,0
2020-08-04,2020,8,4,3,1
2020-08-05,2020,8,5,3,2
2020-08-06,2020,8,6,3,3
2020-08-07,2020,8,7,3,4
2020-08-08,2020,8,8,3,5
2020-08-09,2020,8,9,3,6
2020-08-10,2020,8,10,3,0
2020-08-11,2020,8,11,3,1
2020-08-12,2020,8,12,3,2
2020-08-13,2020,8,13,3,3
2020-08-14,2020,8,14,3,4
2020-08-15,2020,8,15,3,5
2020-08-16,2020,8,16,3,6
2020-08-17,2020,8,17,3,0
2020-08-18,2020,8,18,3,1
2020-08-19,2020,8,19,3,2
2020-08-20,2020,8,20,3,3
2020-08-21,2020,8,21,3,4
2020-08-22,2020,8,22,3,5
2020-08-23,2020,8,23,3,6
2020-08-24,2020,8,24,3,0
2020-08-25,2020,8,25,3,1
2020-08-26,2020,8,26,3,2
2020-08-27,2020,8,27,3,3
2020-08-28,2020,8,28,3,4
2020-08-29,2020,8,29,3,5
2020-08-30,2020,8,30,3,6
2020-08-31,2020,8,31,3,0
2020-09-01,2020,9,1,3,1
2020-09-02,2020,9,2,3,2
2020-09-03,2020,9,3,3,3
2020-09-04,2020,9,4,3,4
2020-09-05,2020,9,5,3,5
2020-09-06,2020,9,6,3,6
2020-09-07,2020,9,7,3,0
2020-09-08,2020,9,8,3,1
2020-09-09,2020,9,9,3,2
2020-09-10,2020,9,10,3,3
2020-09-11,2020,9,11,3,4
2020-09-12,2020,9,12,3,5
2020-09-13,2020,9,13,3,6
2020-09-14,2020,9,14,3,0
2020-09-15,2020,9,15,3,1
2020-09-16,2020,9,16,3,2
2020-09-17,2020,9,17,3,3
2020-09-18,2020,9,18,3,4
2020-09-19,2020,9,19,3,5
2020-09-20,2020,9,20,3,6
2020-09-21,2020,9,21,3,0
2020-09-22,2020,9,22,3,1
2020-09-23,2020,9,23,3,2
2020-09-24,2020,9,24,3,3
2020-09-25,2020,9,25,3,4
2020-09-26,2020,9,26,3,5
2020-09-27,2020,9,27,3,6
2020-09-28,2020,9,28,3,0
2020-09-29,2020,9,29,3,1
2020-09-30,2020,9,30,3,2
2020-10-01,2020,10,1,4,3
2020-10-02,2020,10,2,4,4
2020-10-03,2020,10,3,4,5
2020-10-04,2020,10,4,4,6
2020-10-05,2020,10,5,4,0
2020-10-06,2020,10,6,4,1
2020-10-07,2020,10,7,4,2
2020-10-08,2020,10,8,4,3
2020-10-09,2020,10,9,4,4
2020-10-10,2020,10,10,4,5
2020-10-11,2020,10,11,4,6
2020-10-12,2020,10,12,4,0
2020-10-13,2020,10,13,4,1
2020-10-14,2020,10,14,4,2
2020-10-15,2020,10,15,4,3
2020-10-16,2020,10,16,4,4
2020-10-17,2020,10,17,4,5
2020-10-18,2020,10,18,4,6
2020-10-19,2020,10,19,4,0
2020-10-20,2020,10,20,4,1
2020-10-21,2020,10,21,4,2
2020-10-22,2020,10,22,4,3
2020-10-23,2020,10,23,4,4
2020-10-24,2020,10,24,4,5
2020-10-25,2020,10,25,4,6
2020-10-26,2020,10,26,4,0
2020-10-27,2020,10,27,4,1
2020-10-28,2020,10,28,4,2
2020-10-29,2020,10,29,4,3
2020-10-30,2020,10,30,4,4
2020-10-31,2020,10,31,4,5
2020-11-01,2020,11,1,4,6
2020-11-02,2020,11,2,4,0
2020-11-03,2020,11,3,4,1
2020-11-04,2020,11,4,4,2
2020-11-05,2020,11,5,4,3
2020-11-06,2020,11,6,4,4
2020-11-07,2020,11,7,4,5
2020-11-08,2020,11,8,4,6
2020-11-09,2020,11,9,4,0
2020-11-10,2020,11,10,4,1
2020-11-11,2020,11,11,4,2
2020-11-12,2020,11,12,4,3
2020-11-13,2020,11,13,4,4
2020-11-14,2020,11,14,4,5
2020-11-15,2020,11,15,4,6
2020-11-16,2020,11,16,4,0
2020-11-17,2020,11,17,4,1
2020-11-18,2020,11,18,4,2
2020-11-19,2020,11,19,4,3
2020-11-20,2020,11,20,4,4
2020-11-21,2020,11,21,4,5
